filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
7647721065.arw,7877349218.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-17 11:56:12, jpeg DateTimeOriginal=2024-02-17 11:56:12"
6392087690.arw,8459135249.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-18 09:41:25, jpeg DateTimeOriginal=2024-02-18 09:41:25"
3749760599.arw,1150484111.jpg,ILCE-9M3,FE 55mm F1.8 ZA,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-18 13:41:06, jpeg DateTimeOriginal=2024-02-18 13:41:06"
2125054456.arw,5999737147.jpg,ILCE-9M3,FE 55mm F1.8 ZA,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-18 14:10:23, jpeg DateTimeOriginal=2024-02-18 14:10:23"
7121868437.arw,1869426339.jpg,ILCE-9M3,FE 55mm F1.8 ZA,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-18 14:13:14, jpeg DateTimeOriginal=2024-02-18 14:13:14"
8182351635.arw,5404284556.jpg,ILCE-9M3,FE 55mm F1.8 ZA,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-18 14:15:33, jpeg DateTimeOriginal=2024-02-18 14:15:33"
3140182365.arw,5722480527.jpg,ILCE-9M3,FE 55mm F1.8 ZA,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-18 14:16:22, jpeg DateTimeOriginal=2024-02-18 14:16:22"
7049651541.arw,1359386507.jpg,ILCE-9M3,FE 55mm F1.8 ZA,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-12 12:55:26, jpeg DateTimeOriginal=2024-03-12 12:55:26"
5560563119.arw,2941287103.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-15 17:39:58, jpeg DateTimeOriginal=2024-03-15 17:39:58"
2865975773.arw,3731283505.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 13:47:16, jpeg DateTimeOriginal=2024-03-16 13:47:16"
4009054847.arw,2985010812.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 13:58:18, jpeg DateTimeOriginal=2024-03-16 13:58:18"
5464977737.arw,3980884509.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 14:00:01, jpeg DateTimeOriginal=2024-03-16 14:00:01"
2121281054.arw,1547839962.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 14:18:11, jpeg DateTimeOriginal=2024-03-16 14:18:11"
3110618533.arw,3249345551.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 14:25:53, jpeg DateTimeOriginal=2024-03-16 14:25:53"
0885734428.arw,7897048517.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 14:55:59, jpeg DateTimeOriginal=2024-03-16 14:55:59"
1952765260.arw,4850889356.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 15:02:02, jpeg DateTimeOriginal=2024-03-16 15:02:02"
9409382727.arw,3627743659.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 15:22:56, jpeg DateTimeOriginal=2024-03-16 15:22:56"
4099036088.arw,7229297405.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-16 15:23:05, jpeg DateTimeOriginal=2024-03-16 15:23:05"
8296135051.arw,2128528390.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-17 09:20:25, jpeg DateTimeOriginal=2024-03-17 09:20:25"
2048161455.arw,3220571409.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-17 09:21:42, jpeg DateTimeOriginal=2024-03-17 09:21:42"
8272496390.arw,4379803632.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-17 09:26:44, jpeg DateTimeOriginal=2024-03-17 09:26:44"
7746144493.arw,4859747628.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-17 09:29:43, jpeg DateTimeOriginal=2024-03-17 09:29:43"
4046112919.arw,4913367254.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-03-17 09:33:07, jpeg DateTimeOriginal=2024-03-17 09:33:07"
5235615801.arw,0179578615.jpg,ILCE-1M2,FE 28-70mm F2 GM,10000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-14 16:39:12, jpeg DateTimeOriginal=2024-10-14 16:39:12"
3084289546.arw,8569485626.jpg,ILCE-1M2,FE 28-70mm F2 GM,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-14 16:45:45, jpeg DateTimeOriginal=2024-10-14 16:45:45"
6788437116.arw,1245334166.jpg,ILCE-1M2,FE 28-70mm F2 GM,8000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-14 17:01:47, jpeg DateTimeOriginal=2024-10-14 17:01:47"
7543717895.arw,7706777625.jpg,ILCE-1M2,FE 28-70mm F2 GM,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-14 17:06:14, jpeg DateTimeOriginal=2024-10-14 17:06:14"
6387038383.arw,3362946130.jpg,ILCE-1M2,FE 28-70mm F2 GM,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 09:29:09, jpeg DateTimeOriginal=2024-10-20 09:29:09"
7576664747.arw,1855890093.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 14:56:23, jpeg DateTimeOriginal=2024-10-20 14:56:23"
8342174705.arw,8571134056.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 14:58:04, jpeg DateTimeOriginal=2024-10-20 14:58:04"
6723977753.arw,0382033773.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:06:35, jpeg DateTimeOriginal=2024-10-20 18:06:35"
9610280092.arw,8116791089.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:09:28, jpeg DateTimeOriginal=2024-10-20 18:09:28"
3513981234.arw,5656864128.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,4000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:10:05, jpeg DateTimeOriginal=2024-10-20 18:10:05"
4509809713.arw,4619066791.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:14:20, jpeg DateTimeOriginal=2024-10-20 18:14:20"
2379727709.arw,6226871160.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:15:55, jpeg DateTimeOriginal=2024-10-20 18:15:55"
3369599968.arw,8107381392.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,4000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:19:48, jpeg DateTimeOriginal=2024-10-20 18:19:48"
8615732625.arw,3093578223.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:21:41, jpeg DateTimeOriginal=2024-10-20 18:21:41"
3787155705.arw,1732684529.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:23:08, jpeg DateTimeOriginal=2024-10-20 18:23:08"
2515472500.arw,0677011136.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,6400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:26:53, jpeg DateTimeOriginal=2024-10-20 18:26:53"
5241946275.arw,0738239716.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-20 18:38:41, jpeg DateTimeOriginal=2024-10-20 18:38:41"
7661141612.arw,0482472111.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,10000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-21 11:45:58, jpeg DateTimeOriginal=2024-10-21 11:45:58"
4469394590.arw,5122948706.jpg,ILCE-1M2,FE 24-70mm F2.8 GM II,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-10-22 10:09:33, jpeg DateTimeOriginal=2024-10-22 10:09:33"
6846421120.arw,0712728379.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 12:25:47, jpeg DateTimeOriginal=2024-11-17 12:25:47"
5804549822.arw,0744925001.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 12:26:26, jpeg DateTimeOriginal=2024-11-17 12:26:26"
5110434699.arw,9276535430.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 13:45:32, jpeg DateTimeOriginal=2024-11-17 13:45:32"
8395851784.arw,8789379556.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 13:46:49, jpeg DateTimeOriginal=2024-11-17 13:46:49"
1310015878.arw,1082986853.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 13:59:51, jpeg DateTimeOriginal=2024-11-17 13:59:51"
6363592957.arw,7388431473.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:01:05, jpeg DateTimeOriginal=2024-11-17 14:01:05"
9223667180.arw,0942237194.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:01:53, jpeg DateTimeOriginal=2024-11-17 14:01:53"
7613054889.arw,8927057936.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:13:23, jpeg DateTimeOriginal=2024-11-17 14:13:23"
7090228992.arw,2830225055.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:14:21, jpeg DateTimeOriginal=2024-11-17 14:14:21"
0146371903.arw,6789416231.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:16:58, jpeg DateTimeOriginal=2024-11-17 14:16:58"
9174935800.arw,0185506758.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:17:01, jpeg DateTimeOriginal=2024-11-17 14:17:01"
4897720555.arw,3630200486.jpg,ILCE-1M2,FE 400mm F2.8 GM OSS,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-17 14:19:17, jpeg DateTimeOriginal=2024-11-17 14:19:17"
5425267102.arw,9793132211.jpg,ILCE-1M2,FE 28-70mm F2 GM,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 11:16:30, jpeg DateTimeOriginal=2024-11-18 11:16:30"
5256995553.arw,3170768899.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 11:42:35, jpeg DateTimeOriginal=2024-11-18 11:42:35"
6784028092.arw,5623773518.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 11:43:52, jpeg DateTimeOriginal=2024-11-18 11:43:52"
6356406981.arw,8616107017.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:02:55, jpeg DateTimeOriginal=2024-11-18 12:02:55"
0249591273.arw,0451844452.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:09:49, jpeg DateTimeOriginal=2024-11-18 12:09:49"
0429421918.arw,5754163578.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:19:29, jpeg DateTimeOriginal=2024-11-18 12:19:29"
2453086644.arw,2020707749.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:21:13, jpeg DateTimeOriginal=2024-11-18 12:21:13"
4817594544.arw,6383489153.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:29:36, jpeg DateTimeOriginal=2024-11-18 12:29:36"
2948037296.arw,6962251718.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:36:41, jpeg DateTimeOriginal=2024-11-18 12:36:41"
7774241189.arw,2311884942.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:39:55, jpeg DateTimeOriginal=2024-11-18 12:39:55"
4217969427.arw,1249425901.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:51:27, jpeg DateTimeOriginal=2024-11-18 12:51:27"
6814718725.arw,0263467930.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:52:44, jpeg DateTimeOriginal=2024-11-18 12:52:44"
3183888274.arw,9878580276.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:54:17, jpeg DateTimeOriginal=2024-11-18 12:54:17"
6408538913.arw,8339397120.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 12:57:46, jpeg DateTimeOriginal=2024-11-18 12:57:46"
4321549526.arw,5869434565.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 13:09:45, jpeg DateTimeOriginal=2024-11-18 13:09:45"
3962952015.arw,5475701760.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 13:17:22, jpeg DateTimeOriginal=2024-11-18 13:17:22"
9860421603.arw,3637427608.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 13:17:40, jpeg DateTimeOriginal=2024-11-18 13:17:40"
3372429498.arw,3230064312.jpg,ILCE-1M2,FE 28-70mm F2 GM,6400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 13:35:30, jpeg DateTimeOriginal=2024-11-18 13:35:30"
7323160806.arw,2250415744.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 14:19:31, jpeg DateTimeOriginal=2024-11-18 14:19:31"
5702636808.arw,9520092862.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 15:42:22, jpeg DateTimeOriginal=2024-11-18 15:42:22"
4492044604.arw,9910535768.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 16:17:55, jpeg DateTimeOriginal=2024-11-18 16:17:55"
3299002731.arw,4005463914.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 16:19:26, jpeg DateTimeOriginal=2024-11-18 16:19:26"
4691920989.arw,3084495645.jpg,ILCE-1M2,FE 28-70mm F2 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 16:33:41, jpeg DateTimeOriginal=2024-11-18 16:33:41"
9025044672.arw,2937378556.jpg,ILCE-1M2,FE 28-70mm F2 GM,8000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-11-18 17:13:24, jpeg DateTimeOriginal=2024-11-18 17:13:24"
2820934527.arw,4287716713.jpg,ILCE-7M5,FE 35mm F1.4 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-18 10:59:48, jpeg DateTimeOriginal=2025-11-18 10:59:48"
5664792785.arw,4183752882.jpg,ILCE-7M5,FE 35mm F1.4 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-18 16:12:55, jpeg DateTimeOriginal=2025-11-18 16:12:55"
3766706021.arw,0298635486.jpg,ILCE-7M5,FE 24-70mm F2.8 GM II,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-18 16:46:31, jpeg DateTimeOriginal=2025-11-18 16:46:31"
3098681404.arw,3043657256.jpg,ILCE-7M5,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-18 16:47:54, jpeg DateTimeOriginal=2025-11-18 16:47:54"
7056815545.arw,3510414867.jpg,ILCE-7M5,FE 24-70mm F2.8 GM II,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-18 16:50:52, jpeg DateTimeOriginal=2025-11-18 16:50:52"
6832315059.arw,9528045763.jpg,ILCE-7M5,FE 24-70mm F2.8 GM II,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 07:55:22, jpeg DateTimeOriginal=2025-11-19 07:55:22"
0400667819.arw,4407522751.jpg,ILCE-7M5,FE 24-70mm F2.8 GM II,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 08:07:08, jpeg DateTimeOriginal=2025-11-19 08:07:08"
5121966619.arw,2824253951.jpg,ILCE-7M5,60-600mm F4.5-6.3 DG DN OS | Sports 023,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 10:43:36, jpeg DateTimeOriginal=2025-11-19 10:43:36"
0556382380.arw,9864834879.jpg,ILCE-7M5,60-600mm F4.5-6.3 DG DN OS | Sports 023,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 10:48:03, jpeg DateTimeOriginal=2025-11-19 10:48:03"
2659103946.arw,5135141737.jpg,ILCE-7M5,60-600mm F4.5-6.3 DG DN OS | Sports 023,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 10:56:22, jpeg DateTimeOriginal=2025-11-19 10:56:22"
5421006922.arw,4348100964.jpg,ILCE-7M5,60-600mm F4.5-6.3 DG DN OS | Sports 023,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 11:00:40, jpeg DateTimeOriginal=2025-11-19 11:00:40"
4368784718.arw,6178193173.jpg,ILCE-7M5,FE 35mm F1.4 GM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 14:54:29, jpeg DateTimeOriginal=2025-11-19 14:54:29"
0227006412.arw,3694398514.jpg,ILCE-7M5,FE 35mm F1.4 GM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 14:58:39, jpeg DateTimeOriginal=2025-11-19 14:58:39"
3069253897.arw,1612120646.jpg,ILCE-7M5,FE 24-50mm F2.8 G,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 15:52:51, jpeg DateTimeOriginal=2025-11-19 15:52:51"
3560181386.arw,1755824507.jpg,ILCE-7M5,FE 24-50mm F2.8 G,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 16:07:26, jpeg DateTimeOriginal=2025-11-19 16:07:26"
7910164297.arw,2331726844.jpg,ILCE-7M5,FE 24-50mm F2.8 G,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 16:07:57, jpeg DateTimeOriginal=2025-11-19 16:07:57"
6368631640.arw,2131422127.jpg,ILCE-7M5,FE 24-50mm F2.8 G,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-19 16:11:57, jpeg DateTimeOriginal=2025-11-19 16:11:57"
7849945770.arw,7178506759.jpg,ILCE-7M5,FE 35mm F1.4 GM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 13:05:22, jpeg DateTimeOriginal=2025-11-20 13:05:22"
2787995420.arw,5713421733.jpg,ILCE-7M5,FE 35mm F1.4 GM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 13:08:26, jpeg DateTimeOriginal=2025-11-20 13:08:26"
6792404367.arw,7262043413.jpg,ILCE-7M5,FE 35mm F1.4 GM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 13:12:56, jpeg DateTimeOriginal=2025-11-20 13:12:56"
9285879496.arw,6424366071.jpg,ILCE-7M5,85mm F1.4 DG HSM | Art 018,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 13:33:03, jpeg DateTimeOriginal=2025-11-20 13:33:03"
0257613106.arw,4113127844.jpg,ILCE-7M5,85mm F1.4 DG HSM | Art 018,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 13:37:51, jpeg DateTimeOriginal=2025-11-20 13:37:51"
5676846937.arw,1132568159.jpg,ILCE-7M5,85mm F1.4 DG HSM | Art 018,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 13:41:11, jpeg DateTimeOriginal=2025-11-20 13:41:11"
0988055692.arw,2169315142.jpg,ILCE-7M5,FE 35mm F1.4 GM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 14:26:27, jpeg DateTimeOriginal=2025-11-20 14:26:27"
3161927315.arw,5051440876.jpg,ILCE-7M5,FE 35mm F1.4 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 15:54:52, jpeg DateTimeOriginal=2025-11-20 15:54:52"
8691198572.arw,7807654184.jpg,ILCE-7M5,FE 35mm F1.4 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 15:54:55, jpeg DateTimeOriginal=2025-11-20 15:54:55"
8172817143.arw,9709699942.jpg,ILCE-7M5,FE 35mm F1.4 GM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 15:56:25, jpeg DateTimeOriginal=2025-11-20 15:56:25"
1379885252.arw,7912044509.jpg,ILCE-7M5,FE 35mm F1.4 GM,8000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 19:45:24, jpeg DateTimeOriginal=2025-11-20 19:45:24"
3050820243.arw,4164212959.jpg,ILCE-7M5,FE 35mm F1.4 GM,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 19:47:35, jpeg DateTimeOriginal=2025-11-20 19:47:35"
