lens,jpg_url,raw_url
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4990971781.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3849163954.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5436123476.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8628805055.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0593310269.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8879760543.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9863682039.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5233793886.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1482254904.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0041848181.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7935711496.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7916589754.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5682397560.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1191830997.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4492367689.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9489470585.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4694613767.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7749773231.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9715716558.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5417519226.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0857913050.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5891910993.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1505718234.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7883475232.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9923905862.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2160043708.3fr
